fp16,5.822948455810547
awq,5.842429161071777
smoothquant,5.943273067474365
smoothquant-g,5.825191020965576
w4a4,nan
smooth-w4a4,nan
w8a8,5.928808212280273
W4A4 G128,6.458528518676758
Smooth W4A4 G128,6.452296733856201
W4A4 G128 AWQ-Mixed-NoAct,6.073923110961914
Smooth W4A4 G128 AWQ-Mixed-NoAct,6.078779220581055
W4A4 G128 AWQ-Mixed-Act,6.066694736480713
Smooth W4A4 G128 AWQ-Mixed-Act,6.064707279205322
