fp16,9.943410873413086
awq,9.959555625915527
smoothquant,10.173858642578125
smoothquant-g,9.944348335266113
w4a4,2111259392.0
smooth-w4a4,13623.353515625
w8a8,3352.425048828125
W4A4 G128,10.725759506225586
Smooth W4A4 G128,10.404576301574707
W4A4 G128 AWQ-Mixed-NoAct,10.208101272583008
Smooth W4A4 G128 AWQ-Mixed-NoAct,10.234832763671875
