fp16,10.673853874206543
awq,10.672112464904785
smoothquant,10.7103853225708
smoothquant-g,10.670977592468262
w4a4,1983067.5
smooth-w4a4,21899.203125
w8a8,22.071109771728516
W4A4 G128,12.033719062805176
Smooth W4A4 G128,11.206448554992676
W4A4 G128 AWQ-Mixed-NoAct,10.858104705810547
Smooth W4A4 G128 AWQ-Mixed-NoAct,10.884025573730469
W4A4 G128 AWQ-Mixed-Act,10.853771209716797
Smooth W4A4 G128 AWQ-Mixed-Act,10.880528450012207
